passo,t,i,j,k,x,y,z,u
50,0.00911585,224,58,6,0.70219,0.92063,0.09524,4.39703e-63
50,0.00911585,224,58,8,0.70219,0.92063,0.12698,1.28602e-59
50,0.00911585,224,58,10,0.70219,0.92063,0.15873,2.61938e-56
50,0.00911585,224,58,12,0.70219,0.92063,0.19048,3.61819e-53
50,0.00911585,224,58,14,0.70219,0.92063,0.22222,3.27933e-50
50,0.00911585,224,58,16,0.70219,0.92063,0.25397,1.87187e-47
50,0.00911585,224,58,18,0.70219,0.92063,0.28571,6.39718e-45
50,0.00911585,224,58,20,0.70219,0.92063,0.31746,1.23078e-42
50,0.00911585,224,58,22,0.70219,0.92063,0.34921,1.23943e-40
50,0.00911585,224,58,24,0.70219,0.92063,0.38095,6.02033e-39
50,0.00911585,224,58,26,0.70219,0.92063,0.41270,1.29662e-37
50,0.00911585,224,58,28,0.70219,0.92063,0.44444,1.14688e-36
50,0.00911585,224,58,30,0.70219,0.92063,0.47619,3.92794e-36
50,0.00911585,224,58,32,0.70219,0.92063,0.50794,5.03328e-36
50,0.00911585,224,58,34,0.70219,0.92063,0.53968,2.39635e-36
50,0.00911585,224,58,36,0.70219,0.92063,0.57143,4.32812e-37
50,0.00911585,224,58,38,0.70219,0.92063,0.60317,3.10871e-38
50,0.00911585,224,58,40,0.70219,0.92063,0.63492,9.51278e-40
50,0.00911585,224,58,42,0.70219,0.92063,0.66667,1.34585e-41
50,0.00911585,224,58,44,0.70219,0.92063,0.69841,9.57508e-44
50,0.00911585,224,58,46,0.70219,0.92063,0.73016,3.70283e-46
50,0.00911585,224,58,48,0.70219,0.92063,0.76190,8.32527e-49
50,0.00911585,224,58,50,0.70219,0.92063,0.79365,1.1509e-51
50,0.00911585,224,58,52,0.70219,0.92063,0.82540,1.02388e-54
50,0.00911585,224,58,54,0.70219,0.92063,0.85714,6.08171e-58
50,0.00911585,224,58,56,0.70219,0.92063,0.88889,2.48439e-61
50,0.00911585,224,58,58,0.70219,0.92063,0.92063,7.14746e-65
50,0.00911585,224,58,60,0.70219,0.92063,0.95238,1.47594e-68
50,0.00911585,224,58,62,0.70219,0.92063,0.98413,2.22059e-72
50,0.00911585,224,60,0,0.70219,0.95238,0.00000,0
50,0.00911585,224,60,2,0.70219,0.95238,0.03175,3.44894e-74
50,0.00911585,224,60,4,0.70219,0.95238,0.06349,2.12481e-70
50,0.00911585,224,60,6,0.70219,0.95238,0.09524,9.42587e-67
50,0.00911585,224,60,8,0.70219,0.95238,0.12698,2.96047e-63
50,0.00911585,224,60,10,0.70219,0.95238,0.15873,6.44469e-60
50,0.00911585,224,60,12,0.70219,0.95238,0.19048,9.46843e-57
50,0.00911585,224,60,14,0.70219,0.95238,0.22222,9.08143e-54
50,0.00911585,224,60,16,0.70219,0.95238,0.25397,5.45609e-51
50,0.00911585,224,60,18,0.70219,0.95238,0.28571,1.95115e-48
50,0.00911585,224,60,20,0.70219,0.95238,0.31746,3.90305e-46
50,0.00911585,224,60,22,0.70219,0.95238,0.34921,4.05848e-44
50,0.00911585,224,60,24,0.70219,0.95238,0.38095,2.02093e-42
50,0.00911585,224,60,26,0.70219,0.95238,0.41270,4.43073e-41
50,0.00911585,224,60,28,0.70219,0.95238,0.44444,3.96405e-40
50,0.00911585,224,60,30,0.70219,0.95238,0.47619,1.36573e-39
50,0.00911585,224,60,32,0.70219,0.95238,0.50794,1.75206e-39
50,0.00911585,224,60,34,0.70219,0.95238,0.53968,8.31259e-40
50,0.00911585,224,60,36,0.70219,0.95238,0.57143,1.48855e-40
50,0.00911585,224,60,38,0.70219,0.95238,0.60317,1.05377e-41
50,0.00911585,224,60,40,0.70219,0.95238,0.63492,3.15672e-43
50,0.00911585,224,60,42,0.70219,0.95238,0.66667,4.34075e-45
50,0.00911585,224,60,44,0.70219,0.95238,0.69841,2.98035e-47
50,0.00911585,224,60,46,0.70219,0.95238,0.73016,1.10489e-49
50,0.00911585,224,60,48,0.70219,0.95238,0.76190,2.36696e-52
50,0.00911585,224,60,50,0.70219,0.95238,0.79365,3.10025e-55
50,0.00911585,224,60,52,0.70219,0.95238,0.82540,2.59964e-58
50,0.00911585,224,60,54,0.70219,0.95238,0.85714,1.44825e-61
50,0.00911585,224,60,56,0.70219,0.95238,0.88889,5.52223e-65
50,0.00911585,224,60,58,0.70219,0.95238,0.92063,1.47594e-68
50,0.00911585,224,60,60,0.70219,0.95238,0.95238,2.81799e-72
50,0.00911585,224,60,62,0.70219,0.95238,0.98413,3.9011e-76
50,0.00911585,224,62,0,0.70219,0.98413,0.00000,0
50,0.00911585,224,62,2,0.70219,0.98413,0.03175,4.57086e-78
50,0.00911585,224,62,4,0.70219,0.98413,0.06349,3.06851e-74
50,0.00911585,224,62,6,0.70219,0.98413,0.09524,1.47554e-70
50,0.00911585,224,62,8,0.70219,0.98413,0.12698,4.99779e-67
50,0.00911585,224,62,10,0.70219,0.98413,0.15873,1.16727e-63
50,0.00911585,224,62,12,0.70219,0.98413,0.19048,1.83031e-60
50,0.00911585,224,62,14,0.70219,0.98413,0.22222,1.86339e-57
50,0.00911585,224,62,16,0.70219,0.98413,0.25397,1.18145e-54
50,0.00911585,224,62,18,0.70219,0.98413,0.28571,4.43081e-52
50,0.00911585,224,62,20,0.70219,0.98413,0.31746,9.23183e-50
50,0.00911585,224,62,22,0.70219,0.98413,0.34921,9.92537e-48
50,0.00911585,224,62,24,0.70219,0.98413,0.38095,5.07138e-46
50,0.00911585,224,62,26,0.70219,0.98413,0.41270,1.13248e-44
50,0.00911585,224,62,28,0.70219,0.98413,0.44444,1.02517e-43
50,0.00911585,224,62,30,0.70219,0.98413,0.47619,3.55356e-43
50,0.00911585,224,62,32,0.70219,0.98413,0.50794,4.56414e-43
50,0.00911585,224,62,34,0.70219,0.98413,0.53968,2.15772e-43
50,0.00911585,224,62,36,0.70219,0.98413,0.57143,3.83003e-44
50,0.00911585,224,62,38,0.70219,0.98413,0.60317,2.67114e-45
50,0.00911585,224,62,40,0.70219,0.98413,0.63492,7.82759e-47
50,0.00911585,224,62,42,0.70219,0.98413,0.66667,1.04498e-48
50,0.00911585,224,62,44,0.70219,0.98413,0.69841,6.91339e-51
50,0.00911585,224,62,46,0.70219,0.98413,0.73016,2.4521e-53
50,0.00911585,224,62,48,0.70219,0.98413,0.76190,4.99297e-56
50,0.00911585,224,62,50,0.70219,0.98413,0.79365,6.17874e-59
50,0.00911585,224,62,52,0.70219,0.98413,0.82540,4.86756e-62
50,0.00911585,224,62,54,0.70219,0.98413,0.85714,2.53407e-65
50,0.00911585,224,62,56,0.70219,0.98413,0.88889,8.9829e-69
50,0.00911585,224,62,58,0.70219,0.98413,0.92063,2.22059e-72
50,0.00911585,224,62,60,0.70219,0.98413,0.95238,3.9011e-76
50,0.00911585,224,62,62,0.70219,0.98413,0.98413,4.9429e-80
50,0.00911585,231,0,0,0.72414,0.00000,0.00000,0
50,0.00911585,231,0,2,0.72414,0.00000,0.03175,0
50,0.00911585,231,0,4,0.72414,0.00000,0.06349,0
50,0.00911585,231,0,6,0.72414,0.00000,0.09524,0
50,0.00911585,231,0,8,0.72414,0.00000,0.12698,0
50,0.00911585,231,0,10,0.72414,0.00000,0.15873,0
50,0.00911585,231,0,12,0.72414,0.00000,0.19048,0
50,0.00911585,231,0,14,0.72414,0.00000,0.22222,0
50,0.00911585,231,0,16,0.72414,0.00000,0.25397,0
50,0.00911585,231,0,18,0.72414,0.00000,0.28571,0
50,0.00911585,231,0,20,0.72414,0.00000,0.31746,0
50,0.00911585,231,0,22,0.72414,0.00000,0.34921,0
50,0.00911585,231,0,24,0.72414,0.00000,0.38095,0
50,0.00911585,231,0,26,0.72414,0.00000,0.41270,0
50,0.00911585,231,0,28,0.72414,0.00000,0.44444,0
50,0.00911585,231,0,30,0.72414,0.00000,0.47619,0
50,0.00911585,231,0,32,0.72414,0.00000,0.50794,0
50,0.00911585,231,0,34,0.72414,0.00000,0.53968,0
50,0.00911585,231,0,36,0.72414,0.00000,0.57143,0
50,0.00911585,231,0,38,0.72414,0.00000,0.60317,0
50,0.00911585,231,0,40,0.72414,0.00000,0.63492,0
50,0.00911585,231,0,42,0.72414,0.00000,0.66667,0
50,0.00911585,231,0,44,0.72414,0.00000,0.69841,0
50,0.00911585,231,0,46,0.72414,0.00000,0.73016,0
50,0.00911585,231,0,48,0.72414,0.00000,0.76190,0
50,0.00911585,231,0,50,0.72414,0.00000,0.79365,0
50,0.00911585,231,0,52,0.72414,0.00000,0.82540,0
50,0.00911585,231,0,54,0.72414,0.00000,0.85714,0
50,0.00911585,231,0,56,0.72414,0.00000,0.88889,0
50,0.00911585,231,0,58,0.72414,0.00000,0.92063,0
50,0.00911585,231,0,60,0.72414,0.00000,0.95238,0
50,0.00911585,231,0,62,0.72414,0.00000,0.98413,0
50,0.00911585,231,2,0,0.72414,0.03175,0.00000,0
50,0.00911585,231,2,2,0.72414,0.03175,0.03175,3.58013e-78
50,0.00911585,231,2,4,0.72414,0.03175,0.06349,2.35356e-74
50,0.00911585,231,2,6,0.72414,0.03175,0.09524,1.11066e-70
50,0.00911585,231,2,8,0.72414,0.03175,0.12698,3.69917e-67
50,0.00911585,231,2,10,0.72414,0.03175,0.15873,8.51134e-64
50,0.00911585,231,2,12,0.72414,0.03175,0.19048,1.31704e-60
50,0.00911585,231,2,14,0.72414,0.03175,0.22222,1.32539e-57
50,0.00911585,231,2,16,0.72414,0.03175,0.25397,8.31949e-55
50,0.00911585,231,2,18,0.72414,0.03175,0.28571,3.09363e-52
50,0.00911585,231,2,20,0.72414,0.03175,0.31746,6.40061e-50
50,0.00911585,231,2,22,0.72414,0.03175,0.34921,6.84319e-48
50,0.00911585,231,2,24,0.72414,0.03175,0.38095,3.48191e-46
50,0.00911585,231,2,26,0.72414,0.03175,0.41270,7.75267e-45
50,0.00911585,231,2,28,0.72414,0.03175,0.44444,7.00508e-44
50,0.00911585,231,2,30,0.72414,0.03175,0.47619,2.42588e-43
50,0.00911585,231,2,32,0.72414,0.03175,0.50794,3.1152e-43
50,0.00911585,231,2,34,0.72414,0.03175,0.53968,1.47355e-43
50,0.00911585,231,2,36,0.72414,0.03175,0.57143,2.6192e-44
50,0.00911585,231,2,38,0.72414,0.03175,0.60317,1.831e-45
50,0.00911585,231,2,40,0.72414,0.03175,0.63492,5.38465e-47
50,0.00911585,231,2,42,0.72414,0.03175,0.66667,7.22361e-49
50,0.00911585,231,2,44,0.72414,0.03175,0.69841,4.80917e-51
50,0.00911585,231,2,46,0.72414,0.03175,0.73016,1.71905e-53
50,0.00911585,231,2,48,0.72414,0.03175,0.76190,3.53293e-56
50,0.00911585,231,2,50,0.72414,0.03175,0.79365,4.41947e-59
50,0.00911585,231,2,52,0.72414,0.03175,0.82540,3.52509e-62
50,0.00911585,231,2,54,0.72414,0.03175,0.85714,1.86122e-65
50,0.00911585,231,2,56,0.72414,0.03175,0.88889,6.70333e-69
50,0.00911585,231,2,58,0.72414,0.03175,0.92063,1.68682e-72
50,0.00911585,231,2,60,0.72414,0.03175,0.95238,3.02284e-76
50,0.00911585,231,2,62,0.72414,0.03175,0.98413,3.9157e-80
50,0.00911585,231,4,0,0.72414,0.06349,0.00000,0
50,0.00911585,231,4,2,0.72414,0.06349,0.03175,2.35356e-74
50,0.00911585,231,4,4,0.72414,0.06349,0.06349,1.42368e-70
50,0.00911585,231,4,6,0.72414,0.06349,0.09524,6.21292e-67
50,0.00911585,231,4,8,0.72414,0.06349,0.12698,1.92303e-63
50,0.00911585,231,4,10,0.72414,0.06349,0.15873,4.13228e-60
50,0.00911585,231,4,12,0.72414,0.06349,0.19048,6.00195e-57
50,0.00911585,231,4,14,0.72414,0.06349,0.22222,5.6993e-54
50,0.00911585,231,4,16,0.72414,0.06349,0.25397,3.39468e-51
50,0.00911585,231,4,18,0.72414,0.06349,0.28571,1.20512e-48
50,0.00911585,231,4,20,0.72414,0.06349,0.31746,2.39621e-46
50,0.00911585,231,4,22,0.72414,0.06349,0.34921,2.47974e-44
50,0.00911585,231,4,24,0.72414,0.06349,0.38095,1.23036e-42
50,0.00911585,231,4,26,0.72414,0.06349,0.41270,2.69066e-41
50,0.00911585,231,4,28,0.72414,0.06349,0.44444,2.40343e-40
50,0.00911585,231,4,30,0.72414,0.06349,0.47619,8.27372e-40
50,0.00911585,231,4,32,0.72414,0.06349,0.50794,1.06125e-39
50,0.00911585,231,4,34,0.72414,0.06349,0.53968,5.03747e-40
50,0.00911585,231,4,36,0.72414,0.06349,0.57143,9.03141e-41
50,0.00911585,231,4,38,0.72414,0.06349,0.60317,6.40653e-42
50,0.00911585,231,4,40,0.72414,0.06349,0.63492,1.92502e-43
50,0.00911585,231,4,42,0.72414,0.06349,0.66667,2.65816e-45
50,0.00911585,231,4,44,0.72414,0.06349,0.69841,1.83497e-47
50,0.00911585,231,4,46,0.72414,0.06349,0.73016,6.84823e-50
50,0.00911585,231,4,48,0.72414,0.06349,0.76190,1.4788e-52
50,0.00911585,231,4,50,0.72414,0.06349,0.79365,1.95507e-55
50,0.00911585,231,4,52,0.72414,0.06349,0.82540,1.65704e-58
50,0.00911585,231,4,54,0.72414,0.06349,0.85714,9.34468e-62
50,0.00911585,231,4,56,0.72414,0.06349,0.88889,3.61262e-65
50,0.00911585,231,4,58,0.72414,0.06349,0.92063,9.80619e-69
50,0.00911585,231,4,60,0.72414,0.06349,0.95238,1.90501e-72
50,0.00911585,231,4,62,0.72414,0.06349,0.98413,2.68866e-76
50,0.00911585,231,6,0,0.72414,0.09524,0.00000,0
50,0.00911585,231,6,2,0.72414,0.09524,0.03175,1.11066e-70
50,0.00911585,231,6,4,0.72414,0.09524,0.06349,6.21292e-67
50,0.00911585,231,6,6,0.72414,0.09524,0.09524,2.51882e-63
50,0.00911585,231,6,8,0.72414,0.09524,0.12698,7.27562e-60
50,0.00911585,231,6,10,0.72414,0.09524,0.15873,1.46565e-56
50,0.00911585,231,6,12,0.72414,0.09524,0.19048,2.00501e-53
50,0.00911585,231,6,14,0.72414,0.09524,0.22222,1.80198e-50
50,0.00911585,231,6,16,0.72414,0.09524,0.25397,1.02116e-47
50,0.00911585,231,6,18,0.72414,0.09524,0.28571,3.46856e-45
50,0.00911585,231,6,20,0.72414,0.09524,0.31746,6.63987e-43
50,0.00911585,231,6,22,0.72414,0.09524,0.34921,6.65996e-41
50,0.00911585,231,6,24,0.72414,0.09524,0.38095,3.22529e-39
50,0.00911585,231,6,26,0.72414,0.09524,0.41270,6.93187e-38
50,0.00911585,231,6,28,0.72414,0.09524,0.44444,6.1232e-37
50,0.00911585,231,6,30,0.72414,0.09524,0.47619,2.0957e-36
50,0.00911585,231,6,32,0.72414,0.09524,0.50794,2.68508e-36
50,0.00911585,231,6,34,0.72414,0.09524,0.53968,1.27889e-36
50,0.00911585,231,6,36,0.72414,0.09524,0.57143,2.31212e-37
50,0.00911585,231,6,38,0.72414,0.09524,0.60317,1.66352e-38
50,0.00911585,231,6,40,0.72414,0.09524,0.63492,5.10335e-40
50,0.00911585,231,6,42,0.72414,0.09524,0.66667,7.24528e-42
50,0.00911585,231,6,44,0.72414,0.09524,0.69841,5.1779e-44
50,0.00911585,231,6,46,0.72414,0.09524,0.73016,2.01355e-46
50,0.00911585,231,6,48,0.72414,0.09524,0.76190,4.55749e-49
50,0.00911585,231,6,50,0.72414,0.09524,0.79365,6.34988e-52
50,0.00911585,231,6,52,0.72414,0.09524,0.82540,5.70046e-55
50,0.00911585,231,6,54,0.72414,0.09524,0.85714,3.4212e-58
50,0.00911585,231,6,56,0.72414,0.09524,0.88889,1.41406e-61
50,0.00911585,231,6,58,0.72414,0.09524,0.92063,4.12237e-65
50,0.00911585,231,6,60,0.72414,0.09524,0.95238,8.64003e-69
50,0.00911585,231,6,62,0.72414,0.09524,0.98413,1.3217e-72
50,0.00911585,231,8,0,0.72414,0.12698,0.00000,0
50,0.00911585,231,8,2,0.72414,0.12698,0.03175,3.69917e-67
50,0.00911585,231,8,4,0.72414,0.12698,0.06349,1.92303e-63
50,0.00911585,231,8,6,0.72414,0.12698,0.09524,7.27562e-60
50,0.00911585,231,8,8,0.72414,0.12698,0.12698,1.96936e-56
50,0.00911585,231,8,10,0.72414,0.12698,0.15873,3.73322e-53
50,0.00911585,231,8,12,0.72414,0.12698,0.19048,4.82651e-50
50,0.00911585,231,8,14,0.72414,0.12698,0.22222,4.118e-47
50,0.00911585,231,8,16,0.72414,0.12698,0.25397,2.22613e-44
50,0.00911585,231,8,18,0.72414,0.12698,0.28571,7.25126e-42
50,0.00911585,231,8,20,0.72414,0.12698,0.31746,1.33887e-39
50,0.00911585,231,8,22,0.72414,0.12698,0.34921,1.30345e-37
50,0.00911585,231,8,24,0.72414,0.12698,0.38095,6.16736e-36
50,0.00911585,231,8,26,0.72414,0.12698,0.41270,1.30351e-34
50,0.00911585,231,8,28,0.72414,0.12698,0.44444,1.1391e-33
50,0.00911585,231,8,30,0.72414,0.12698,0.47619,3.87677e-33
50,0.00911585,231,8,32,0.72414,0.12698,0.50794,4.96165e-33
50,0.00911585,231,8,34,0.72414,0.12698,0.53968,2.37101e-33
50,0.00911585,231,8,36,0.72414,0.12698,0.57143,4.32147e-34
50,0.00911585,231,8,38,0.72414,0.12698,0.60317,3.15198e-35
50,0.00911585,231,8,40,0.72414,0.12698,0.63492,9.8644e-37
50,0.00911585,231,8,42,0.72414,0.12698,0.66667,1.43815e-38
50,0.00911585,231,8,44,0.72414,0.12698,0.69841,1.0623e-40
50,0.00911585,231,8,46,0.72414,0.12698,0.73016,4.2956e-43
50,0.00911585,231,8,48,0.72414,0.12698,0.76190,1.0166e-45
50,0.00911585,231,8,50,0.72414,0.12698,0.79365,1.48847e-48
50,0.00911585,231,8,52,0.72414,0.12698,0.82540,1.41077e-51
50,0.00911585,231,8,54,0.72414,0.12698,0.85714,8.97847e-55
50,0.00911585,231,8,56,0.72414,0.12698,0.88889,3.95192e-58
50,0.00911585,231,8,58,0.72414,0.12698,0.92063,1.23198e-61
50,0.00911585,231,8,60,0.72414,0.12698,0.95238,2.77264e-65
50,0.00911585,231,8,62,0.72414,0.12698,0.98413,4.57365e-69
50,0.00911585,231,10,0,0.72414,0.15873,0.00000,0
50,0.00911585,231,10,2,0.72414,0.15873,0.03175,8.51134e-64
50,0.00911585,231,10,4,0.72414,0.15873,0.06349,4.13228e-60
50,0.00911585,231,10,6,0.72414,0.15873,0.09524,1.46565e-56
50,0.00911585,231,10,8,0.72414,0.15873,0.12698,3.73322e-53
50,0.00911585,231,10,10,0.72414,0.15873,0.15873,6.68497e-50
50,0.00911585,231,10,12,0.72414,0.15873,0.19048,8.19628e-47
50,0.00911585,231,10,14,0.72414,0.15873,0.22222,6.65947e-44
50,0.00911585,231,10,16,0.72414,0.15873,0.25397,3.44356e-41
50,0.00911585,231,10,18,0.72414,0.15873,0.28571,1.07818e-38
50,0.00911585,231,10,20,0.72414,0.15873,0.31746,1.92383e-36
50,0.00911585,231,10,22,0.72414,0.15873,0.34921,1.8206e-34
50,0.00911585,231,10,24,0.72414,0.15873,0.38095,8.42551e-33
50,0.00911585,231,10,26,0.72414,0.15873,0.41270,1.75249e-31
50,0.00911585,231,10,28,0.72414,0.15873,0.44444,1.51567e-30
50,0.00911585,231,10,30,0.72414,0.15873,0.47619,5.13051e-30
50,0.00911585,231,10,32,0.72414,0.15873,0.50794,6.55935e-30
50,0.00911585,231,10,34,0.72414,0.15873,0.53968,3.1445e-30
50,0.00911585,231,10,36,0.72414,0.15873,0.57143,5.7761e-31
50,0.00911585,231,10,38,0.72414,0.15873,0.60317,4.26852e-32
50,0.00911585,231,10,40,0.72414,0.15873,0.63492,1.36157e-33
50,0.00911585,231,10,42,0.72414,0.15873,0.66667,2.03586e-35
50,0.00911585,231,10,44,0.72414,0.15873,0.69841,1.55165e-37
50,0.00911585,231,10,46,0.72414,0.15873,0.73016,6.51051e-40
50,0.00911585,231,10,48,0.72414,0.15873,0.76190,1.60696e-42
50,0.00911585,231,10,50,0.72414,0.15873,0.79365,2.46533e-45
50,0.00911585,231,10,52,0.72414,0.15873,0.82540,2.45888e-48
50,0.00911585,231,10,54,0.72414,0.15873,0.85714,1.65341e-51
50,0.00911585,231,10,56,0.72414,0.15873,0.88889,7.71903e-55
50,0.00911585,231,10,58,0.72414,0.15873,0.92063,2.56201e-58
50,0.00911585,231,10,60,0.72414,0.15873,0.95238,6.16217e-62
50,0.00911585,231,10,62,0.72414,0.15873,0.98413,1.09049e-65
50,0.00911585,231,12,0,0.72414,0.19048,0.00000,0
50,0.00911585,231,12,2,0.72414,0.19048,0.03175,1.31704e-60
50,0.00911585,231,12,4,0.72414,0.19048,0.06349,6.00195e-57
50,0.00911585,231,12,6,0.72414,0.19048,0.09524,2.00501e-53
50,0.00911585,231,12,8,0.72414,0.19048,0.12698,4.82651e-50
50,0.00911585,231,12,10,0.72414,0.19048,0.15873,8.19628e-47
50,0.00911585,231,12,12,0.72414,0.19048,0.19048,9.56443e-44
50,0.00911585,231,12,14,0.72414,0.19048,0.22222,7.42424e-41
50,0.00911585,231,12,16,0.72414,0.19048,0.25397,3.68268e-38
50,0.00911585,231,12,18,0.72414,0.19048,0.28571,1.11106e-35
50,0.00911585,231,12,20,0.72414,0.19048,0.31746,1.91976e-33
50,0.00911585,231,12,22,0.72414,0.19048,0.34921,1.76883e-31
50,0.00911585,231,12,24,0.72414,0.19048,0.38095,8.01605e-30
50,0.00911585,231,12,26,0.72414,0.19048,0.41270,1.64214e-28
50,0.00911585,231,12,28,0.72414,0.19048,0.44444,1.40627e-27
50,0.00911585,231,12,30,0.72414,0.19048,0.47619,4.73565e-27
50,0.00911585,231,12,32,0.72414,0.19048,0.50794,6.04844e-27
50,0.00911585,231,12,34,0.72414,0.19048,0.53968,2.90841e-27
50,0.00911585,231,12,36,0.72414,0.19048,0.57143,5.38236e-28
50,0.00911585,231,12,38,0.72414,0.19048,0.60317,4.02747e-29
50,0.00911585,231,12,40,0.72414,0.19048,0.63492,1.3081e-30
50,0.00911585,231,12,42,0.72414,0.19048,0.66667,2.00317e-32
50,0.00911585,231,12,44,0.72414,0.19048,0.69841,1.57244e-34
50,0.00911585,231,12,46,0.72414,0.19048,0.73016,6.83062e-37
50,0.00911585,231,12,48,0.72414,0.19048,0.76190,1.75371e-39
50,0.00911585,231,12,50,0.72414,0.19048,0.79365,2.81054e-42
50,0.00911585,231,12,52,0.72414,0.19048,0.82540,2.9398e-45
50,0.00911585,231,12,54,0.72414,0.19048,0.85714,2.08076e-48
50,0.00911585,231,12,56,0.72414,0.19048,0.88889,1.02611e-51
50,0.00911585,231,12,58,0.72414,0.19048,0.92063,3.60986e-55
50,0.00911585,231,12,60,0.72414,0.19048,0.95238,9.23422e-59
50,0.00911585,231,12,62,0.72414,0.19048,0.98413,1.74395e-62
50,0.00911585,231,14,0,0.72414,0.22222,0.00000,0
50,0.00911585,231,14,2,0.72414,0.22222,0.03175,1.32539e-57
50,0.00911585,231,14,4,0.72414,0.22222,0.06349,5.6993e-54
50,0.00911585,231,14,6,0.72414,0.22222,0.09524,1.80198e-50
50,0.00911585,231,14,8,0.72414,0.22222,0.12698,4.118e-47
50,0.00911585,231,14,10,0.72414,0.22222,0.15873,6.65947e-44
50,0.00911585,231,14,12,0.72414,0.22222,0.19048,7.42424e-41
50,0.00911585,231,14,14,0.72414,0.22222,0.22222,5.52462e-38
50,0.00911585,231,14,16,0.72414,0.22222,0.25397,2.63681e-35
50,0.00911585,231,14,18,0.72414,0.22222,0.28571,7.68575e-33
50,0.00911585,231,14,20,0.72414,0.22222,0.31746,1.28883e-30
50,0.00911585,231,14,22,0.72414,0.22222,0.34921,1.15823e-28
50,0.00911585,231,14,24,0.72414,0.22222,0.38095,5.14674e-27
50,0.00911585,231,14,26,0.72414,0.22222,0.41270,1.03936e-25
50,0.00911585,231,14,28,0.72414,0.22222,0.44444,8.8182e-25
50,0.00911585,231,14,30,0.72414,0.22222,0.47619,2.95504e-24
50,0.00911585,231,14,32,0.72414,0.22222,0.50794,3.77064e-24
50,0.00911585,231,14,34,0.72414,0.22222,0.53968,1.81836e-24
50,0.00911585,231,14,36,0.72414,0.22222,0.57143,3.38882e-25
50,0.00911585,231,14,38,0.72414,0.22222,0.60317,2.56573e-26
50,0.00911585,231,14,40,0.72414,0.22222,0.63492,8.47595e-28
50,0.00911585,231,14,42,0.72414,0.22222,0.66667,1.32729e-29
50,0.00911585,231,14,44,0.72414,0.22222,0.69841,1.07094e-31
50,0.00911585,231,14,46,0.72414,0.22222,0.73016,4.80463e-34
50,0.00911585,231,14,48,0.72414,0.22222,0.76190,1.27947e-36
50,0.00911585,231,14,50,0.72414,0.22222,0.79365,2.13511e-39
50,0.00911585,231,14,52,0.72414,0.22222,0.82540,2.3337e-42
50,0.00911585,231,14,54,0.72414,0.22222,0.85714,1.73177e-45
50,0.00911585,231,14,56,0.72414,0.22222,0.88889,8.98195e-49
50,0.00911585,231,14,58,0.72414,0.22222,0.92063,3.33355e-52
50,0.00911585,231,14,60,0.72414,0.22222,0.95238,9.02342e-56
50,0.00911585,231,14,62,0.72414,0.22222,0.98413,1.80874e-59
50,0.00911585,231,16,0,0.72414,0.25397,0.00000,0
50,0.00911585,231,16,2,0.72414,0.25397,0.03175,8.31949e-55
50,0.00911585,231,16,4,0.72414,0.25397,0.06349,3.39468e-51
50,0.00911585,231,16,6,0.72414,0.25397,0.09524,1.02116e-47
50,0.00911585,231,16,8,0.72414,0.25397,0.12698,2.22613e-44
50,0.00911585,231,16,10,0.72414,0.25397,0.15873,3.44356e-41
50,0.00911585,231,16,12,0.72414,0.25397,0.19048,3.68268e-38
50,0.00911585,231,16,14,0.72414,0.25397,0.22222,2.63681e-35
50,0.00911585,231,16,16,0.72414,0.25397,0.25397,1.21495e-32
50,0.00911585,231,16,18,0.72414,0.25397,0.28571,3.43127e-30
50,0.00911585,231,16,20,0.72414,0.25397,0.31746,5.59786e-28
50,0.00911585,231,16,22,0.72414,0.25397,0.34921,4.91628e-26
50,0.00911585,231,16,24,0.72414,0.25397,0.38095,2.1453e-24
50,0.00911585,231,16,26,0.72414,0.25397,0.41270,4.27523e-23
50,0.00911585,231,16,28,0.72414,0.25397,0.44444,3.59592e-22
50,0.00911585,231,16,30,0.72414,0.25397,0.47619,1.19954e-21
50,0.00911585,231,16,32,0.72414,0.25397,0.50794,1.52925e-21
50,0.00911585,231,16,34,0.72414,0.25397,0.53968,7.39453e-22
50,0.00911585,231,16,36,0.72414,0.25397,0.57143,1.38715e-22
50,0.00911585,231,16,38,0.72414,0.25397,0.60317,1.06176e-23
50,0.00911585,231,16,40,0.72414,0.25397,0.63492,3.56304e-25
50,0.00911585,231,16,42,0.72414,0.25397,0.66667,5.69566e-27
50,0.00911585,231,16,44,0.72414,0.25397,0.69841,4.71336e-29
50,0.00911585,231,16,46,0.72414,0.25397,0.73016,2.17808e-31
50,0.00911585,231,16,48,0.72414,0.25397,0.76190,5.99748e-34
50,0.00911585,231,16,50,0.72414,0.25397,0.79365,1.03847e-36
50,0.00911585,231,16,52,0.72414,0.25397,0.82540,1.18148e-39
50,0.00911585,231,16,54,0.72414,0.25397,0.85714,9.15282e-43
50,0.00911585,231,16,56,0.72414,0.25397,0.88889,4.96968e-46
50,0.00911585,231,16,58,0.72414,0.25397,0.92063,1.93608e-49
50,0.00911585,231,16,60,0.72414,0.25397,0.95238,5.51561e-53
50,0.00911585,231,16,62,0.72414,0.25397,0.98413,1.16666e-56
50,0.00911585,231,18,0,0.72414,0.28571,0.00000,0
50,0.00911585,231,18,2,0.72414,0.28571,0.03175,3.09363e-52
50,0.00911585,231,18,4,0.72414,0.28571,0.06349,1.20512e-48
