0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000022,0.000045,0.000067,0.000089,0.000112,0.000134,0.000156,0.000178,0.000199,0.000221,0.000242,0.000263,0.000284,0.000304,0.000325,0.000344,0.000364,0.000383,0.000401,0.000419,0.000437,0.000453,0.000470,0.000485,0.000500,0.000514,0.000527,0.000540,0.000551,0.000562,0.000572,0.000581,0.000589,0.000595,0.000601,0.000606,0.000610,0.000612,0.000614,0.000614,0.000614,0.000612,0.000609,0.000605,0.000600,0.000594,0.000587,0.000578,0.000569,0.000559,0.000548,0.000536,0.000523,0.000509,0.000495,0.000480,0.000464,0.000447,0.000430,0.000412,0.000393,0.000374,0.000354,0.000334,0.000314,0.000293,0.000272,0.000250,0.000228,0.000206,0.000184,0.000161,0.000138,0.000116,0.000093,0.000070,0.000046,0.000023,0.000000
0.000000,0.000045,0.000089,0.000134,0.000179,0.000223,0.000267,0.000311,0.000355,0.000398,0.000441,0.000484,0.000526,0.000568,0.000609,0.000649,0.000688,0.000727,0.000765,0.000802,0.000838,0.000873,0.000906,0.000939,0.000970,0.000999,0.001028,0.001054,0.001079,0.001102,0.001124,0.001143,0.001161,0.001177,0.001190,0.001202,0.001211,0.001219,0.001224,0.001227,0.001228,0.001227,0.001223,0.001217,0.001209,0.001199,0.001187,0.001173,0.001156,0.001138,0.001118,0.001096,0.001072,0.001046,0.001019,0.000989,0.000959,0.000927,0.000893,0.000859,0.000823,0.000786,0.000747,0.000708,0.000668,0.000627,0.000585,0.000543,0.000500,0.000456,0.000412,0.000367,0.000322,0.000277,0.000231,0.000185,0.000139,0.000093,0.000046,0.000000
0.000000,0.000067,0.000134,0.000201,0.000268,0.000334,0.000401,0.000467,0.000532,0.000597,0.000662,0.000725,0.000788,0.000851,0.000912,0.000973,0.001032,0.001090,0.001147,0.001202,0.001256,0.001308,0.001359,0.001407,0.001454,0.001498,0.001540,0.001580,0.001618,0.001652,0.001684,0.001714,0.001740,0.001764,0.001784,0.001802,0.001816,0.001827,0.001835,0.001839,0.001841,0.001839,0.001833,0.001825,0.001813,0.001798,0.001779,0.001758,0.001733,0.001706,0.001676,0.001642,0.001606,0.001568,0.001527,0.001483,0.001437,0.001389,0.001339,0.001287,0.001233,0.001178,0.001120,0.001062,0.001001,0.000940,0.000877,0.000814,0.000749,0.000684,0.000617,0.000550,0.000483,0.000415,0.000346,0.000278,0.000208,0.000139,0.000070,0.000000
0.000000,0.000089,0.000179,0.000268,0.000357,0.000445,0.000534,0.000622,0.000709,0.000795,0.000881,0.000966,0.001050,0.001133,0.001215,0.001295,0.001374,0.001452,0.001528,0.001601,0.001673,0.001743,0.001810,0.001874,0.001936,0.001996,0.002052,0.002105,0.002155,0.002201,0.002244,0.002283,0.002318,0.002349,0.002377,0.002400,0.002419,0.002434,0.002444,0.002450,0.002452,0.002449,0.002442,0.002430,0.002415,0.002395,0.002370,0.002342,0.002309,0.002272,0.002232,0.002188,0.002140,0.002088,0.002034,0.001976,0.001915,0.001851,0.001784,0.001715,0.001643,0.001569,0.001492,0.001414,0.001334,0.001252,0.001169,0.001084,0.000998,0.000911,0.000822,0.000733,0.000643,0.000553,0.000461,0.000370,0.000278,0.000185,0.000093,0.000000
0.000000,0.000112,0.000223,0.000334,0.000445,0.000556,0.000666,0.000776,0.000885,0.000993,0.001100,0.001206,0.001311,0.001415,0.001517,0.001617,0.001716,0.001813,0.001907,0.001999,0.002089,0.002176,0.002259,0.002340,0.002418,0.002491,0.002562,0.002628,0.002690,0.002748,0.002801,0.002850,0.002894,0.002933,0.002967,0.002996,0.003020,0.003038,0.003051,0.003059,0.003061,0.003058,0.003049,0.003034,0.003015,0.002989,0.002959,0.002923,0.002883,0.002837,0.002786,0.002731,0.002671,0.002607,0.002539,0.002467,0.002390,0.002310,0.002227,0.002140,0.002051,0.001958,0.001863,0.001765,0.001665,0.001563,0.001459,0.001353,0.001246,0.001137,0.001027,0.000915,0.000803,0.000690,0.000576,0.000462,0.000347,0.000231,0.000116,0.000000
0.000000,0.000134,0.000267,0.000401,0.000534,0.000666,0.000798,0.000930,0.001060,0.001190,0.001318,0.001445,0.001571,0.001695,0.001817,0.001938,0.002056,0.002172,0.002285,0.002395,0.002503,0.002607,0.002707,0.002804,0.002897,0.002985,0.003069,0.003149,0.003223,0.003292,0.003356,0.003415,0.003468,0.003514,0.003555,0.003590,0.003618,0.003640,0.003656,0.003665,0.003667,0.003663,0.003653,0.003636,0.003612,0.003582,0.003545,0.003503,0.003454,0.003399,0.003339,0.003272,0.003201,0.003124,0.003042,0.002955,0.002864,0.002768,0.002668,0.002565,0.002457,0.002346,0.002232,0.002115,0.001995,0.001873,0.001748,0.001621,0.001493,0.001362,0.001230,0.001097,0.000962,0.000827,0.000690,0.000553,0.000415,0.000277,0.000139,0.000000
0.000000,0.000156,0.000311,0.000467,0.000622,0.000776,0.000930,0.001083,0.001235,0.001385,0.001535,0.001683,0.001829,0.001974,0.002116,0.002257,0.002394,0.002529,0.002661,0.002789,0.002914,0.003035,0.003152,0.003265,0.003373,0.003476,0.003574,0.003666,0.003753,0.003834,0.003908,0.003977,0.004038,0.004093,0.004140,0.004181,0.004214,0.004239,0.004257,0.004268,0.004271,0.004266,0.004254,0.004234,0.004206,0.004171,0.004129,0.004079,0.004022,0.003958,0.003888,0.003811,0.003727,0.003638,0.003542,0.003441,0.003335,0.003224,0.003107,0.002986,0.002861,0.002732,0.002599,0.002463,0.002324,0.002181,0.002036,0.001888,0.001738,0.001586,0.001433,0.001277,0.001120,0.000963,0.000804,0.000644,0.000484,0.000323,0.000161,0.000000
0.000000,0.000178,0.000355,0.000532,0.000709,0.000885,0.001060,0.001235,0.001408,0.001580,0.001750,0.001919,0.002086,0.002251,0.002414,0.002573,0.002730,0.002884,0.003034,0.003181,0.003323,0.003461,0.003595,0.003723,0.003847,0.003964,0.004076,0.004181,0.004280,0.004372,0.004457,0.004535,0.004605,0.004667,0.004721,0.004767,0.004805,0.004834,0.004855,0.004867,0.004870,0.004865,0.004851,0.004828,0.004796,0.004756,0.004708,0.004651,0.004587,0.004514,0.004434,0.004346,0.004251,0.004148,0.004040,0.003925,0.003803,0.003676,0.003544,0.003406,0.003263,0.003116,0.002964,0.002809,0.002650,0.002487,0.002322,0.002153,0.001982,0.001809,0.001634,0.001456,0.001278,0.001098,0.000916,0.000734,0.000551,0.000368,0.000184,0.000000
0.000000,0.000199,0.000398,0.000597,0.000795,0.000993,0.001190,0.001385,0.001580,0.001773,0.001964,0.002154,0.002341,0.002526,0.002708,0.002888,0.003064,0.003236,0.003405,0.003570,0.003729,0.003884,0.004034,0.004178,0.004317,0.004448,0.004574,0.004692,0.004803,0.004906,0.005002,0.005089,0.005167,0.005237,0.005298,0.005350,0.005392,0.005425,0.005448,0.005462,0.005465,0.005459,0.005443,0.005418,0.005383,0.005338,0.005283,0.005220,0.005147,0.005065,0.004975,0.004877,0.004770,0.004655,0.004533,0.004404,0.004268,0.004125,0.003976,0.003822,0.003662,0.003497,0.003326,0.003152,0.002973,0.002791,0.002605,0.002416,0.002224,0.002030,0.001833,0.001634,0.001434,0.001232,0.001028,0.000824,0.000619,0.000413,0.000207,0.000000
